AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
1326801,13268,MFV,Accomack County,"Melfa, VA",38,United States,US,Virginia,VA,51.0,33268,"Melfa, VA",38,37.0,N,38.0,48.0,37.64666667,75.0,W,45.0,41.0,-75.76138889,3/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1327101,13271,MGC,Michigan City Municipal,"Michigan City, IN",42,United States,US,Indiana,IN,18.0,33271,"Michigan City, IN",42,41.0,N,42.0,0.0,41.7,86.0,W,49.0,0.0,-86.81666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1327301,13273,MGE,Dobbins AFB,"Marietta, GA",34,United States,US,Georgia,GA,13.0,33273,"Marietta, GA",34,33.0,N,54.0,53.0,33.91472222,84.0,W,31.0,18.0,-84.52166667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1327501,13275,MGJ,Orange County,"Montgomery, NY",22,United States,US,New York,NY,36.0,33275,"Montgomery, NY",22,41.0,N,30.0,41.0,41.51138889,74.0,W,15.0,51.0,-74.26416667,9/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1327701,13277,MGM,Dannelly Field,"Montgomery, AL",51,United States,US,Alabama,AL,1.0,33277,"Montgomery, AL",51,32.0,N,18.0,0.0,32.3,86.0,W,23.0,28.0,-86.39111111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1328001,13280,MGR,Moultrie Thomasville,"Moultrie/Thomasville, GA",34,United States,US,Georgia,GA,13.0,33280,"Moultrie/Thomasville, GA",34,31.0,N,4.0,10.0,31.06944444,83.0,W,48.0,10.0,-83.80277778,1/1/1950 12:00:00 AM,8/31/1974 12:00:00 AM,0,0
1328201,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",39,United States,US,West Virginia,WV,54.0,33282,"Morgantown, WV",39,39.0,N,38.0,34.0,39.64277778,79.0,W,54.0,57.0,-79.91583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1328301,13283,MGY,Montgomery County,"Dayton, OH",44,United States,US,Ohio,OH,39.0,31267,"Dayton, OH",44,39.0,N,35.0,28.0,39.59111111,84.0,W,13.0,26.0,-84.22388889,12/1/1986 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1328701,13287,MHE,Mitchell Municipal,"Mitchell, SD",67,United States,US,South Dakota,SD,46.0,33287,"Mitchell, SD",67,43.0,N,46.0,31.0,43.77527778,98.0,W,2.0,17.0,-98.03805556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1329001,13290,MHK,Manhattan Regional,"Manhattan/Ft. Riley, KS",62,United States,US,Kansas,KS,20.0,33290,"Manhattan/Ft. Riley, KS",62,39.0,N,8.0,32.0,39.14222222,96.0,W,40.0,8.0,-96.66888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1329101,13291,MHL,Marshall Memorial Municipal,"Marshall, MO",64,United States,US,Missouri,MO,29.0,33291,"Marshall, MO",64,39.0,N,6.0,0.0,39.1,93.0,W,12.0,0.0,-93.2,3/1/1986 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1329201,13292,MHM,Minchumina Airport,"Minchumina, AK",1,United States,US,Alaska,AK,2.0,33016,"Minchumina, AK",1,63.0,N,53.0,10.0,63.88611111,152.0,W,18.0,7.0,-152.30194444,1/1/1950 12:00:00 AM,1/31/2012 12:00:00 AM,0,0
1329501,13295,MHR,Mather AFB,"Sacramento, CA",91,United States,US,California,CA,6.0,33192,"Sacramento, CA",91,38.0,N,33.0,23.0,38.55638889,121.0,W,17.0,44.0,-121.29555556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1329601,13296,MHT,Grenier Field/Manchester Municipal,"Manchester, NH",14,United States,US,New Hampshire,NH,33.0,30721,"Boston, MA (Metropolitan Area)",13,42.0,N,56.0,18.0,42.93833333,71.0,W,26.0,20.0,-71.43888889,1/1/1950 12:00:00 AM,12/31/1977 12:00:00 AM,0,0
1329701,13297,MHV,Mojave Airport,"Mojave, CA",91,United States,US,California,CA,6.0,33297,"Mojave, CA",91,35.0,N,4.0,0.0,35.06666667,118.0,W,9.0,0.0,-118.15,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1330001,13300,MI1,Greenville Municipal,"Greenville, MI",43,United States,US,Michigan,MI,26.0,33300,"Greenville, MI",43,43.0,N,8.0,32.0,43.14222222,85.0,W,15.0,14.0,-85.25388889,7/1/2005 12:00:00 AM,,0,1
1330101,13301,MI2,Tulip City,"Holland, MI",43,United States,US,Michigan,MI,26.0,32155,"Holland, MI",43,42.0,N,44.0,35.0,42.74305556,86.0,W,6.0,18.0,-86.105,11/1/2005 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1330201,13302,MI3,Livingston County Spencer J. Hardy,"Howell, MI",43,United States,US,Michigan,MI,26.0,33302,"Howell, MI",43,42.0,N,37.0,46.0,42.62944444,83.0,W,59.0,3.0,-83.98416667,9/1/2006 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1330301,13303,MIA,Miami International,"Miami, FL",33,United States,US,Florida,FL,12.0,32467,"Miami, FL (Metropolitan Area)",33,25.0,N,47.0,33.0,25.7925,80.0,W,17.0,10.0,-80.28611111,1/1/1950 12:00:00 AM,3/31/1980 12:00:00 AM,0,0
1330401,13304,MIB,Minot AFB,"Minot, ND",66,United States,US,North Dakota,ND,38.0,33304,"Minot, ND",66,48.0,N,24.0,56.0,48.41555556,101.0,W,21.0,26.0,-101.35722222,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1330501,13305,MIC,Crystal,"Minneapolis, MN",63,United States,US,Minnesota,MN,27.0,31650,"Minneapolis/St. Paul, MN",63,45.0,N,3.0,44.0,45.06222222,93.0,W,21.0,13.0,-93.35361111,3/1/1984 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1330701,13307,MIE,Delaware Co/Johnson Field,"Muncie/Anderson/Newcastle, IN",42,United States,US,Indiana,IN,18.0,33307,"Muncie/Anderson/Newcastle, IN",42,40.0,N,14.0,23.0,40.23972222,85.0,W,23.0,40.0,-85.39444444,1/1/1950 12:00:00 AM,12/31/2005 12:00:00 AM,0,0
1331401,13314,MIO,Miami Municipal,"Miami, OK",73,United States,US,Oklahoma,OK,40.0,33314,"Miami, OK",73,36.0,N,54.0,26.0,36.90722222,94.0,W,53.0,15.0,-94.8875,3/1/1984 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1331601,13316,MIQ,Millard,"Omaha, NE",65,United States,US,Nebraska,NE,31.0,33316,"Omaha, NE",65,41.0,N,11.0,46.0,41.19611111,96.0,W,6.0,43.0,-96.11194444,12/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1331901,13319,MIT,Shafter - Minter Field,"Shafter, CA",91,United States,US,California,CA,6.0,33319,"Shafter, CA",91,35.0,N,30.0,27.0,35.5075,119.0,W,11.0,32.0,-119.19222222,1/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1332101,13321,MIV,Millville Municipal,"Millville, NJ",21,United States,US,New Jersey,NJ,34.0,33321,"Millville, NJ",21,39.0,N,22.0,5.0,39.36805556,75.0,W,4.0,28.0,-75.07444444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1332201,13322,MIW,Marshalltown Municipal,"Marshalltown, IA",61,United States,US,Iowa,IA,19.0,33322,"Marshalltown, IA",61,42.0,N,6.0,52.0,42.11444444,92.0,W,55.0,9.0,-92.91916667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1333501,13335,MJQ,Jackson Airport,"Jackson, MN",63,United States,US,Minnesota,MN,27.0,33335,"Jackson, MN",63,43.0,N,38.0,0.0,43.63333333,94.0,W,59.0,0.0,-94.98333333,3/1/2003 12:00:00 AM,,0,1
1333801,13338,MJX,Robert J. Miller Air Park,"Toms River, NJ",21,United States,US,New Jersey,NJ,34.0,33338,"Toms River, NJ",21,39.0,N,55.0,39.0,39.9275,74.0,W,17.0,34.0,-74.29277778,3/1/1986 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1334101,13341,MKC,Kansas City Downtown,"Kansas City, MO",64,United States,US,Missouri,MO,29.0,33198,"Kansas City, MO",64,39.0,N,7.0,24.0,39.12333333,94.0,W,35.0,34.0,-94.59277778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1334201,13342,MKE,General Mitchell Field,"Milwaukee, WI",45,United States,US,Wisconsin,WI,55.0,33342,"Milwaukee, WI",45,42.0,N,57.0,1.0,42.95027778,87.0,W,53.0,50.0,-87.89722222,1/1/1950 12:00:00 AM,5/31/1986 12:00:00 AM,0,0
1334401,13344,MKG,Muskegon County,"Muskegon, MI",43,United States,US,Michigan,MI,26.0,33344,"Muskegon, MI",43,43.0,N,10.0,14.0,43.17055556,86.0,W,14.0,15.0,-86.2375,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1334701,13347,MKK,Molokai,"Hoolehua, HI",2,United States,US,Hawaii,HI,15.0,33347,"Hoolehua, HI",2,21.0,N,9.0,10.0,21.15277778,157.0,W,6.0,0.0,-157.1,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1334801,13348,MKL,McKellar Field,"Jackson, TN",54,United States,US,Tennessee,TN,47.0,33348,"Jackson, TN",54,35.0,N,36.0,5.0,35.60138889,88.0,W,54.0,55.0,-88.91527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1335001,13350,MKO,Davis Field,"Muskogee, OK",73,United States,US,Oklahoma,OK,40.0,33350,"Muskogee, OK",73,35.0,N,39.0,38.0,35.66055556,95.0,W,22.0,0.0,-95.36666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1335401,13354,MKT,Mankato Regional,"Mankato, MN",63,United States,US,Minnesota,MN,27.0,32518,"Mankato, MN",63,44.0,N,13.0,25.0,44.22361111,93.0,W,55.0,6.0,-93.91833333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1336001,13360,MLB,Melbourne Regional,"Melbourne, FL",33,United States,US,Florida,FL,12.0,33360,"Melbourne, FL",33,28.0,N,6.0,9.0,28.1025,80.0,W,38.0,35.0,-80.64305556,1/1/1950 12:00:00 AM,6/30/1993 12:00:00 AM,0,0
1336101,13361,MLC,McAlester Regional,"McAlester, OK",73,United States,US,Oklahoma,OK,40.0,33361,"McAlester, OK",73,34.0,N,52.0,49.0,34.88027778,95.0,W,47.0,6.0,-95.785,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1336201,13362,MLD,Malad City Airport,"Malad City, ID",83,United States,US,Idaho,ID,16.0,33362,"Malad City, ID",83,42.0,N,10.0,10.0,42.16944444,112.0,W,17.0,30.0,-112.29166667,9/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1336401,13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,"Milford, UT",87,United States,US,Utah,UT,49.0,33364,"Milford, UT",87,38.0,N,25.0,36.0,38.42666667,113.0,W,0.0,45.0,-113.0125,1/1/1950 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
1336701,13367,MLI,Quad City International,"Moline, IL",41,United States,US,Illinois,IL,17.0,33367,"Quad Cities, IL (Metropolitan Area)",41,41.0,N,26.0,56.0,41.44888889,90.0,W,30.0,18.0,-90.505,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1336801,13368,MLK,Malta Airport,"Malta, MT",84,United States,US,Montana,MT,30.0,33368,"Malta, MT",84,48.0,N,22.0,1.0,48.36694444,107.0,W,55.0,10.0,-107.91944444,12/1/2002 12:00:00 AM,,0,1
1336901,13369,MLL,Marshall Don Hunter Sr.,"Marshall, AK",1,United States,US,Alaska,AK,2.0,33369,"Marshall, AK",1,61.0,N,51.0,51.0,61.86416667,162.0,W,1.0,34.0,-162.02611111,1/1/1950 12:00:00 AM,,0,1
1337501,13375,MLS,Frank Wiley Field,"Miles City, MT",84,United States,US,Montana,MT,30.0,33375,"Miles City, MT",84,46.0,N,25.0,50.0,46.43055556,105.0,W,52.0,50.0,-105.88055556,9/1/1964 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1337601,13376,MLT,Millinocket Municipal,"Millinocket, ME",12,United States,US,Maine,ME,23.0,33376,"Millinocket, ME",12,45.0,N,38.0,52.0,45.64777778,68.0,W,41.0,8.0,-68.68555556,12/1/1997 12:00:00 AM,,0,1
1337701,13377,MLU,Monroe Regional,"Monroe, LA",72,United States,US,Louisiana,LA,22.0,33377,"Monroe, LA",72,32.0,N,30.0,40.0,32.51111111,92.0,W,2.0,20.0,-92.03888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1338101,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",1,United States,US,Alaska,AK,2.0,33381,"Manley Hot Springs, AK",1,64.0,N,59.0,48.0,64.99666667,150.0,W,38.0,35.0,-150.64305556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1338801,13388,MMH,Mammoth Lakes Airport,"Mammoth Lakes, CA",91,United States,US,California,CA,6.0,33388,"Mammoth Lakes, CA",91,37.0,N,37.0,52.0,37.63111111,118.0,W,51.0,5.0,-118.85138889,1/1/1950 12:00:00 AM,,0,1
1338901,13389,MMI,McMinn County,"Athens, TN",54,United States,US,Tennessee,TN,47.0,33389,"Athens, TN",54,35.0,N,23.0,48.0,35.39666667,84.0,W,33.0,46.0,-84.56277778,6/1/1999 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1339201,13392,MML,Marshall Muni/Ryan Field,"Marshall, MN",63,United States,US,Minnesota,MN,27.0,33392,"Marshall, MN",63,44.0,N,26.0,50.0,44.44722222,95.0,W,49.0,3.0,-95.8175,1/1/1950 12:00:00 AM,11/30/1989 12:00:00 AM,0,0
1339401,13394,MMN,Minute Man Air Field,"Stow, MA",13,United States,US,Massachusetts,MA,25.0,33394,"Stow, MA",13,42.0,N,27.0,40.0,42.46111111,71.0,W,31.0,9.0,-71.51916667,3/1/1988 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1339701,13397,MMT,McEntire Jngb,"Columbia, SC",37,United States,US,South Carolina,SC,45.0,30868,"Columbia, SC",37,33.0,N,55.0,6.0,33.91833333,80.0,W,47.0,59.0,-80.79972222,3/1/1985 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1339801,13398,MMU,Morristown Municipal,"Morristown, NJ",21,United States,US,New Jersey,NJ,34.0,33398,"Morristown, NJ",21,40.0,N,47.0,57.0,40.79916667,74.0,W,24.0,57.0,-74.41583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1340101,13401,MN1,Fosston Municipal,"Fosston, MN",63,United States,US,Minnesota,MN,27.0,33401,"Fosston, MN",63,47.0,N,35.0,34.0,47.59277778,95.0,W,46.0,25.0,-95.77361111,8/1/2007 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
1340201,13402,MN2,Moose Lake Carlton County,"Moose Lake, MN",63,United States,US,Minnesota,MN,27.0,33402,"Moose Lake, MN",63,46.0,N,25.0,8.0,46.41888889,92.0,W,48.0,17.0,-92.80472222,10/1/2007 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1340301,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",63,United States,US,Minnesota,MN,27.0,33403,"Ortonville, MN",63,45.0,N,18.0,20.0,45.30555556,96.0,W,25.0,28.0,-96.42444444,1/1/2008 12:00:00 AM,7/31/2017 12:00:00 AM,0,0
1340901,13409,MNM,Menominee County,"Marinette, MI",43,United States,US,Michigan,MI,26.0,33409,"Marinette, MI",43,45.0,N,7.0,18.0,45.12166667,87.0,W,38.0,10.0,-87.63611111,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1341001,13410,MNN,Marion Municipal,"Marion, OH",44,United States,US,Ohio,OH,39.0,33410,"Marion, OH",44,40.0,N,36.0,59.0,40.61638889,83.0,W,3.0,57.0,-83.06583333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1341501,13415,MNT,Minto Airport,"Minto, AK",1,United States,US,Alaska,AK,2.0,33415,"Minto, AK",1,65.0,N,8.0,37.0,65.14361111,149.0,W,22.0,12.0,-149.37,1/1/1950 12:00:00 AM,5/31/1992 12:00:00 AM,0,0
1341801,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",38,United States,US,Virginia,VA,51.0,33418,"Manassas, VA",38,38.0,N,43.0,19.0,38.72194444,77.0,W,31.0,5.0,-77.51805556,9/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1341901,13419,MO1,Midwest National Air Center,"Mosby, MO",64,United States,US,Missouri,MO,29.0,33419,"Mosby, MO",64,39.0,N,19.0,57.0,39.3325,94.0,W,18.0,34.0,-94.30944444,9/1/2007 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1342001,13420,MO2,Washington Regional,"Washington, MO",64,United States,US,Missouri,MO,29.0,33420,"Washington, MO",64,38.0,N,35.0,15.0,38.5875,90.0,W,59.0,38.0,-90.99388889,6/1/2008 12:00:00 AM,,0,1
1342201,13422,MOB,Mobile Regional,"Mobile, AL",51,United States,US,Alabama,AL,1.0,30562,"Mobile, AL",51,30.0,N,41.0,18.0,30.68833333,88.0,W,14.0,27.0,-88.24083333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1342401,13424,MOD,Modesto City-County-Harry Sham Field,"Modesto, CA",91,United States,US,California,CA,6.0,33424,"Modesto, CA",91,37.0,N,37.0,37.0,37.62694444,120.0,W,57.0,19.0,-120.95527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1342901,13429,MOP,Mount Pleasant Municipal,"Mount Pleasant, MI",43,United States,US,Michigan,MI,26.0,33429,"Mount Pleasant, MI",43,43.0,N,37.0,15.0,43.62083333,84.0,W,44.0,0.0,-84.73333333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1343101,13431,MOR,Moore-Murrell,"Morristown, TN",54,United States,US,Tennessee,TN,47.0,33431,"Morristown, TN",54,36.0,N,10.0,46.0,36.17944444,83.0,W,22.0,33.0,-83.37583333,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1343201,13432,MOS,Moses Point Airport,"Moses Point, AK",1,United States,US,Alaska,AK,2.0,33432,"Moses Point, AK",1,64.0,N,41.0,44.0,64.69555556,162.0,W,2.0,36.0,-162.04333333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1343301,13433,MOT,Minot International,"Minot, ND",66,United States,US,North Dakota,ND,38.0,33304,"Minot, ND",66,48.0,N,15.0,34.0,48.25944444,101.0,W,16.0,51.0,-101.28083333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1343401,13434,MOU,Mountain Village Airport,"Mountain Village, AK",1,United States,US,Alaska,AK,2.0,33434,"Mountain Village, AK",1,62.0,N,5.0,22.0,62.08944444,163.0,W,43.0,0.0,-163.71666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1343901,13439,MPB,Watson Island International,"Miami, FL",33,United States,US,Florida,FL,12.0,32467,"Miami, FL (Metropolitan Area)",33,25.0,N,46.0,42.0,25.77833333,80.0,W,10.0,13.0,-80.17027778,3/1/1980 12:00:00 AM,,0,1
1344001,13440,ID2,Montpelier Airport,"Montpelier, ID",83,United States,US,Idaho,ID,16.0,33440,"Montpelier, ID",83,42.0,N,20.0,10.0,42.33611111,111.0,W,17.0,20.0,-111.28888889,1/1/1950 12:00:00 AM,,0,1
1344101,13441,MPJ,Petit Jean Park,"Morrilton, AR",71,United States,US,Arkansas,AR,5.0,33441,"Morrilton, AR",71,35.0,N,8.0,15.0,35.1375,92.0,W,54.0,42.0,-92.91166667,3/1/1985 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1344601,13446,MPO,Pocono Mountains Municipal,"Mt. Pocono, PA",23,United States,US,Pennsylvania,PA,42.0,33446,"Mt. Pocono, PA",23,41.0,N,8.0,15.0,41.1375,75.0,W,22.0,30.0,-75.375,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1344701,13447,MPR,McPherson Airport,"McPherson, KS",62,United States,US,Kansas,KS,20.0,33447,"McPherson, KS",62,38.0,N,21.0,19.0,38.35527778,97.0,W,41.0,29.0,-97.69138889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1345001,13450,MPV,Edward F Knapp State,"Montpelier/Barre, VT",16,United States,US,Vermont,VT,50.0,33450,"Montpelier/Barre, VT",16,44.0,N,12.0,12.0,44.20333333,72.0,W,34.0,0.0,-72.56666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1345201,13452,MQB,Macomb Municipal,"Macomb, IL",41,United States,US,Illinois,IL,17.0,33452,"Macomb, IL",41,40.0,N,31.0,12.0,40.52,90.0,W,39.0,9.0,-90.6525,1/1/1950 12:00:00 AM,,0,1
1345301,13453,MQJ,Mount Comfort,"Indianapolis, IN",42,United States,US,Indiana,IN,18.0,32337,"Indianapolis, IN",42,39.0,N,50.0,37.0,39.84361111,85.0,W,53.0,49.0,-85.89694444,7/1/2009 12:00:00 AM,2/28/2011 12:00:00 AM,0,0
1345901,13459,MQT,Marquette County,"Marquette, MI",43,United States,US,Michigan,MI,26.0,33459,"Marquette, MI",43,46.0,N,21.0,13.0,46.35361111,87.0,W,23.0,43.0,-87.39527778,1/1/1950 12:00:00 AM,5/31/2002 12:00:00 AM,0,0
1346101,13461,MQY,Smyrna Airport,"Smyrna, TN",54,United States,US,Tennessee,TN,47.0,33461,"Smyrna, TN",54,36.0,N,0.0,32.0,36.00888889,86.0,W,31.0,12.0,-86.52,3/1/1983 12:00:00 AM,,0,1
1346301,13463,MRB,Martinsburg Municipal,"Martinsburg, WV",39,United States,US,West Virginia,WV,54.0,33463,"Martinsburg, WV",39,39.0,N,24.0,6.0,39.40166667,77.0,W,59.0,6.0,-77.985,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1346401,13464,MRC,Maury County,"Columbia, TN",54,United States,US,Tennessee,TN,47.0,33464,"Columbia, TN",54,35.0,N,33.0,16.0,35.55444444,87.0,W,10.0,49.0,-87.18027778,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1346601,13466,MRH,Beaufort/Morehead,"Morehead City, NC",36,United States,US,North Carolina,NC,37.0,33466,"Morehead City, NC",36,34.0,N,44.0,3.0,34.73416667,76.0,W,39.0,37.0,-76.66027778,1/1/1950 12:00:00 AM,2/28/1981 12:00:00 AM,0,0
1346701,13467,MRI,Merrill Field,"Anchorage, AK",1,United States,US,Alaska,AK,2.0,30299,"Anchorage, AK",1,61.0,N,12.0,58.0,61.21611111,149.0,W,51.0,0.0,-149.85,1/1/1950 12:00:00 AM,11/30/1999 12:00:00 AM,0,0
1346901,13469,MRK,Marco Island Airport,"Marco Island, FL",33,United States,US,Florida,FL,12.0,33469,"Marco Island, FL",33,25.0,N,59.0,41.0,25.99472222,81.0,W,40.0,22.0,-81.67277778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1347001,13470,MRN,Morganton Lenoir,"Morganton, NC",36,United States,US,North Carolina,NC,37.0,33470,"Morganton, NC",36,35.0,N,50.0,0.0,35.83333333,81.0,W,37.0,0.0,-81.61666667,3/1/2003 12:00:00 AM,,0,1
1347601,13476,MRY,Monterey Peninsula,"Monterey, CA",91,United States,US,California,CA,6.0,34922,"Salinas/Monterey, CA",91,36.0,N,35.0,17.0,36.58805556,121.0,W,50.0,53.0,-121.84805556,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1347801,13478,MS1,Grenada Municipal,"Grenada, MS",53,United States,US,Mississippi,MS,28.0,33478,"Grenada, MS",53,33.0,N,49.0,57.0,33.8325,89.0,W,47.0,54.0,-89.79833333,6/1/2003 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1348001,13480,MSC,Falcon Field,"Mesa, AZ",81,United States,US,Arizona,AZ,4.0,33480,"Mesa, AZ",81,33.0,N,27.0,39.0,33.46083333,111.0,W,43.0,42.0,-111.72833333,12/1/1979 12:00:00 AM,,0,1
1348401,13484,MSL,Northwest Alabama Regional,"Muscle Shoals, AL",51,United States,US,Alabama,AL,1.0,33484,"Muscle Shoals, AL",51,34.0,N,44.0,43.0,34.74527778,87.0,W,36.0,37.0,-87.61027778,1/1/1950 12:00:00 AM,,0,1
1348501,13485,MSN,Truax Field,"Madison, WI",45,United States,US,Wisconsin,WI,55.0,33485,"Madison, WI",45,43.0,N,8.0,31.0,43.14194444,89.0,W,20.0,13.0,-89.33694444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1348601,13486,MSO,Missoula International,"Missoula, MT",84,United States,US,Montana,MT,30.0,33486,"Missoula, MT",84,46.0,N,54.0,56.0,46.91555556,114.0,W,5.0,15.0,-114.0875,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1348701,13487,MSP,Minneapolis-St Paul International,"Minneapolis, MN",63,United States,US,Minnesota,MN,27.0,31650,"Minneapolis/St. Paul, MN",63,44.0,N,53.0,10.0,44.88611111,93.0,W,13.0,4.0,-93.21777778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1349001,13490,MSS,Richards Field,"Massena, NY",22,United States,US,New York,NY,36.0,33490,"Massena, NY",22,44.0,N,56.0,16.0,44.93777778,74.0,W,50.0,48.0,-74.84666667,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1349301,13493,MSV,Sullivan County International,"Monticello, NY",22,United States,US,New York,NY,36.0,33493,"Monticello, NY",22,41.0,N,42.0,6.0,41.70166667,74.0,W,47.0,42.0,-74.795,1/1/1969 12:00:00 AM,,0,1
1349501,13495,MSY,Louis Armstrong New Orleans International,"New Orleans, LA",72,United States,US,Louisiana,LA,22.0,33495,"New Orleans, LA",72,29.0,N,59.0,28.0,29.99111111,90.0,W,15.0,5.0,-90.25138889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1349701,13497,MT1,Colstrip Airport,"Colstrip, MT",84,United States,US,Montana,MT,30.0,33497,"Colstrip, MT",84,45.0,N,51.0,10.0,45.85277778,106.0,W,42.0,33.0,-106.70916667,1/1/2005 12:00:00 AM,,0,1
1349801,13498,MTC,Selfridge Angb,"Mt. Clemens, MI",43,United States,US,Michigan,MI,26.0,33498,"Mt. Clemens, MI",43,42.0,N,36.0,3.0,42.60083333,82.0,W,50.0,14.0,-82.83722222,6/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
